Name,Type,Subtype,Latitude,Longitude,Arabic Name,Address,Phone,Website,Hours,Brand
Unnamed,shop,hairdresser,24.7454387,46.5713497,,,,,,
Unnamed,amenity,cafe,24.7452134,46.5713858,,,,,,
Unnamed,shop,electronics,24.7442746,46.5716215,,,,,,
Unnamed,amenity,restaurant,24.7420495,46.5719494,,,,,,
Unnamed,office,yes,24.7408481,46.5724674,,,,,,
Unnamed,office,yes,24.7410706,46.5722775,,,,,,
Unnamed,office,yes,24.745143,46.5736677,,,,,,
Unnamed,leisure,park,24.7390819,46.5741353,,,,,,
Unnamed,amenity,parking,24.7652977,46.6472596,,,,,,
Unnamed,amenity,parking,24.7737954,46.6432294,,,,,,
gas filling dirriyah,shop,gas,24.7521508,46.5795411,,,,,,
Unnamed,office,charity,24.752437,46.5794669,,,,,,
Unnamed,leisure,park,24.7463835,46.581041,,,,,,
Unnamed,amenity,parking,24.7466083,46.5809682,,,,,,
Unnamed,leisure,park,24.7479958,46.5781281,,,,,,
Unnamed,amenity,parking,24.7481202,46.5804753,,,,,,
Neighborhood park,leisure,park,24.7478807,46.5811363,,,,,,
مسجد الرشيد,amenity,place_of_worship,24.7483606,46.5809132,,,,,,
Unnamed,leisure,park,24.7333214,46.5796068,,,,,,
Unnamed,leisure,park,24.7326814,46.5768409,,,,,,
Unnamed,leisure,park,24.7351333,46.5769913,,,,,,
جامع سمحان,amenity,place_of_worship,24.7411898,46.571163,,,,,,
مسجد,amenity,place_of_worship,24.7383089,46.5705266,,,,,,
Unnamed,amenity,place_of_worship,24.7369259,46.5726074,,,,,,
جامع سمحان,amenity,place_of_worship,24.7419361,46.5624255,,,,,,
Arabian Horse Museum,tourism,museum,24.7328951,46.5746434,,,,,,
Unnamed,leisure,park,24.7086135,46.5753244,,,,,,
Unnamed,leisure,park,24.7068228,46.578173,,,,,,
Unnamed,leisure,park,24.7080189,46.5834487,,,,,,
Unnamed,leisure,park,24.7074974,46.5835667,,,,,,
Unnamed,leisure,park,24.7084123,46.5826831,,,,,,
Unnamed,leisure,park,24.7088551,46.582757,,,,,,
Unnamed,leisure,park,24.7089749,46.5833999,,,,,,
Unnamed,leisure,park,24.7084956,46.5833837,,,,,,
Unnamed,leisure,park,24.706863,46.5818362,,,,,,
Unnamed,leisure,park,24.7075592,46.5847318,,,,,,
Unnamed,amenity,place_of_worship,24.7407099,46.5801817,,,,,,
Jazel,amenity,cafe,24.740948,46.5808269,,,,,,
Unnamed,leisure,pitch,24.6588935,46.6981589,,,,,,
Unnamed,leisure,pitch,24.6831526,46.9144336,,,,,,
Unnamed,leisure,pitch,24.6834078,46.9142126,,,,,,
Unnamed,leisure,pitch,24.730392,46.7746147,,,,,,
Unnamed,leisure,pitch,24.7302896,46.7744472,,,,,,
Unnamed,amenity,parking_space,24.7472401,46.5390168,,,,,,
Unnamed,leisure,pitch,24.420767,46.8732122,,,,,,
Unnamed,leisure,pitch,24.4175127,46.8725721,,,,,,
Unnamed,leisure,pitch,24.4164476,46.8716,,,,,,
Unnamed,leisure,pitch,24.4161659,46.8712811,,,,,,
Unnamed,leisure,pitch,24.417262,46.8701449,,,,,,
Unnamed,leisure,pitch,24.4175403,46.8704566,,,,,,
Unnamed,leisure,pitch,24.4153418,46.872729,,,,,,
Unnamed,leisure,pitch,24.4150719,46.8724086,,,,,,
Unnamed,leisure,pitch,24.4139732,46.8735481,,,,,,
Unnamed,leisure,pitch,24.4142482,46.8738677,,,,,,
Unnamed,leisure,pitch,24.4175274,46.8752495,,,,,,
Unnamed,leisure,pitch,24.4177992,46.8755701,,,,,,
Unnamed,leisure,pitch,24.5014317,46.7692431,,,,,,
Unnamed,leisure,pitch,24.501134,46.768824,,,,,,
Unnamed,leisure,pitch,24.5814685,46.7715872,,,,,,
Unnamed,leisure,pitch,24.6150604,46.7635396,,,,,,
Unnamed,leisure,pitch,24.6064557,46.7052044,,,,,,
Unnamed,leisure,pitch,24.6308662,46.6966953,,,,,,
Unnamed,leisure,pitch,24.6517402,46.691115,,,,,,
Unnamed,leisure,pitch,24.6531552,46.6912904,,,,,,
Unnamed,leisure,pitch,24.6549076,46.6967462,,,,,,
Unnamed,leisure,pitch,24.6581116,46.6999702,,,,,,
Unnamed,leisure,pitch,24.6690379,46.6885868,,,,,,
Unnamed,leisure,pitch,24.7160641,46.7797529,,,,,,
Unnamed,leisure,pitch,24.6902781,46.7829743,,,,,,
Unnamed,leisure,pitch,24.7133082,46.8096128,,,,,,
Unnamed,leisure,pitch,24.7402021,46.8742129,,,,,,
Unnamed,leisure,pitch,24.7491343,46.8839392,,,,,,
Unnamed,leisure,pitch,24.6946311,46.8966172,,,,,,
Unnamed,leisure,pitch,24.6945209,46.8963815,,,,,,
بودي موشنز,leisure,fitness_centre,24.5927114,46.5931604,,,,https://bodymastersksa.com/,,
بودي موشنز,leisure,fitness_centre,24.5994339,46.6452033,,,,https://bodymastersksa.com/,,
Unnamed,leisure,pitch,24.6933263,46.8956945,,,,,,
Unnamed,leisure,pitch,24.6934263,46.8959154,,,,,,
Unnamed,leisure,pitch,24.69319,46.8954029,,,,,,
Unnamed,leisure,pitch,24.6930852,46.8951751,,,,,,
Unnamed,amenity,bus_stop,24.7243986,46.7859531,,,,,,
Unnamed,amenity,bus_stop,24.7167745,46.7915913,,,,,,
Unnamed,amenity,bus_station,24.7083508,46.7978229,,,,,,
Unnamed,amenity,bus_station,24.7024494,46.8024936,,,,,,
Unnamed,amenity,bus_stop,24.7013571,46.8031893,,,,,,
Unnamed,amenity,bus_stop,24.5725364,46.6360789,,,,,,
Unnamed,amenity,bus_station,24.5717977,46.6366687,,,,,,
Unnamed,amenity,bus_stop,24.5764788,46.6331798,,,,,,
Unnamed,amenity,bus_stop,24.5839379,46.6276792,,,,,,
مسجد أبي بكر الصديق رضي الله عنه,amenity,place_of_worship,24.5674374,46.6424064,,,,,,
ابتدائية ثابت بن الصامت,amenity,school,24.5676271,46.6431922,,,,,,
مسجد الخضيري,amenity,place_of_worship,24.5698959,46.6415099,,,,,,
ثانوية الثغر النموذجية الأهلية,amenity,school,24.5656638,46.6350168,,,,,,
اكس فت السويدي,leisure,fitness_centre,24.5613962,46.6425298,,,,https://www.xfit.sa/,,
مسجد الإمام ابن قدامة رحمه الله.,amenity,place_of_worship,24.5614686,46.6386336,,,,,,
مسجد قتيبة بن مسلم,amenity,place_of_worship,24.6948547,46.7853808,,,,,,
مسجد عدي بن حاتم,amenity,place_of_worship,24.6921857,46.7863211,,,,,,
Unnamed,leisure,swimming_pool,24.7471641,46.5456842,,,,,,
Unnamed,leisure,swimming_pool,24.7520449,46.5484299,,,,,,
Unnamed,leisure,pitch,24.7408979,46.5640822,,,,,,
Unnamed,leisure,pitch,24.4723609,46.5678724,,,,,,
Unnamed,leisure,pitch,24.474073,46.56505,,,,,,
Unnamed,leisure,pitch,24.4749774,46.5635686,,,,,,
Unnamed,leisure,pitch,24.4753761,46.562952,,,,,,
Unnamed,leisure,pitch,24.4759235,46.5633076,,,,,,
Unnamed,amenity,parking,24.836278,46.7292105,,,,,,
Unnamed,leisure,pitch,24.597443,46.657261,,,,,,
كتابة العدل بغرب الرياض,amenity,courthouse,24.6540698,46.5796589,,,,,,
Unnamed,amenity,place_of_worship,24.6877394,46.7045179,,,,,,
Specialized Children Hospital,healthcare,hospice,24.6882569,46.7026154,,,,,,
ابتدائية ابن الأرقم,amenity,school,24.6839017,46.6985269,,الحيسية,,,,
التخصصي بلازا,shop,mall,24.666117,46.6834058,,,,,,
واينز كوفي,amenity,cafe,24.6755697,46.675832,,,,,,
ابتدائية أبي الطيب المتنبي,amenity,school,24.5890866,46.6350319,,,,,,
متوسطة البراء بن عازب,amenity,school,24.5894194,46.6347996,,,,,,
وزارة النقل الإدارة العامة للطرق,office,government,24.7911358,46.6340996,,,,,,
Unnamed,amenity,parking,24.7825,46.6387854,,,,,,
جامع إبراهيم بن محمد بن سعيدان,amenity,place_of_worship,24.7585058,46.6509274,,,,,,
Unnamed,amenity,parking,24.7543556,46.6518904,,,,,,
مبنى مواقف دلة,amenity,parking,24.7478082,46.6513586,,,,,,
مسجد الشيخ عجيان بن سعد العجيان,amenity,place_of_worship,24.7508714,46.6506691,,,,,,
ثانوية الأمير عبدالمجيد بن عبدالعزيز,amenity,school,24.7501629,46.6501632,,,,,,
Unnamed,amenity,parking,24.7506814,46.6498994,,,,,,
جامع الأميرة نورة بنت عبدالله,amenity,place_of_worship,24.7477705,46.6490222,,,,,,
Unnamed,leisure,garden,24.7471044,46.6494671,,,,,,
وزارة الطاقة,office,government,24.7421486,46.6362527,,,,,,
Unnamed,amenity,parking,24.7406668,46.6252947,,,,,,
U Walk,shop,mall,24.7383777,46.62882,,,,,,
Unnamed,amenity,parking,24.7350609,46.6318751,,,,,,
Unnamed,amenity,parking_space,24.7495161,46.6541989,,,,,,
Unnamed,amenity,parking,24.7357119,46.6616144,,,,,,
Unnamed,amenity,parking,24.7362897,46.6629454,,,,,,
Unnamed,amenity,parking,24.7340148,46.661898,,,,,,
Unnamed,amenity,parking,24.7369683,46.7017127,,,,,,
Unnamed,amenity,shelter,24.997448,46.7025764,,,,,,
Unnamed,amenity,shelter,24.9969925,46.7016553,,,,,,
Unnamed,amenity,shelter,24.9972415,46.7021305,,,,,,
Unnamed,amenity,parking,24.9961929,46.7045083,,,,,,
Unnamed,amenity,parking,24.6441249,46.7174651,,,,,,
مركز صحي الزهرة,healthcare,hospice,24.5822494,46.6381038,,,,,,
الثانوية 57 بنات,amenity,school,24.676577,46.6984272,,,,,,
ابتدائية ٢٥٠ بنات,amenity,school,24.6775446,46.6979602,,,,,,
صندوق التنمية الزراعية,office,government,24.672501,46.7000638,,,,https://www.adf.gov.sa,,
ثانوية اليمامة,amenity,school,24.6724661,46.7021018,,,,,,
وزارة الحج والعمرة,office,government,24.6737515,46.7030873,,,,https://www.haj.gov.sa,,
بنك الرياض,amenity,bank,24.7903171,46.657419,بنك الرياض,,,,,بنك الرياض
Unnamed,amenity,bus_stop,24.56257,46.6433932,,,,,,
Unnamed,leisure,pitch,24.6704027,46.5654059,,,,,,
Unnamed,leisure,pitch,24.6801704,46.6025262,,,,,,
Unnamed,leisure,pitch,24.6811399,46.6043615,,,,,,
311 Buildings,amenity,college,24.7886747,46.4453415,,,,,,
Unnamed,leisure,pitch,24.8079935,46.5209322,,,,,,
Unnamed,leisure,pitch,24.8089023,46.5213903,,,,,,
Unnamed,leisure,park,24.9142449,46.4445147,,,,,,
Unnamed,amenity,school,24.8970101,46.439836,,,,,,
Unnamed,leisure,track,24.8843968,46.5624904,,,,,,
Unnamed,leisure,pitch,24.74682,46.5228198,,,,,,
Unnamed,leisure,park,24.5630559,46.501716,,,,,,
Unnamed,amenity,parking,24.4732739,46.564715,,,,,,
Unnamed,amenity,parking,24.4720314,46.5668733,,,,,,
Unnamed,amenity,parking,24.4754721,46.5611464,,,,,,
Unnamed,amenity,parking,24.4745288,46.5627415,,,,,,
Unnamed,leisure,pitch,24.4755999,46.5638321,,,,,,
Unnamed,leisure,pitch,24.4754604,46.5640705,,,,,,
Unnamed,leisure,pitch,24.4746905,46.5653308,,,,,,
Unnamed,leisure,pitch,24.4745613,46.5655522,,,,,,
Unnamed,leisure,pitch,24.4729647,46.5681637,,,,,,
Unnamed,leisure,pitch,24.4728407,46.5683964,,,,,,
Unnamed,leisure,pitch,24.4827373,46.6243569,,,,,,
Unnamed,amenity,university,24.4789879,46.6287326,,,,,,
Unnamed,amenity,hospital,24.5280614,46.6529713,,,,,,
Unnamed,leisure,pitch,24.7901419,46.8433263,,,,,,
Unnamed,leisure,track,24.7873833,46.8504627,,,,,,
Unnamed,amenity,university,24.7839112,46.8596479,,,,,,
Unnamed,leisure,park,24.7724031,46.8548035,,,,,,
Unnamed,leisure,pitch,24.7655402,46.8629492,,,,,,
Unnamed,leisure,park,24.8250119,46.8318216,,,,,,
Unnamed,leisure,park,24.8326673,46.8349595,,,,,,
Unnamed,tourism,hotel,24.9243726,46.7128629,,,,,,
محطة الوطن,amenity,fuel,24.5948087,46.5946695,,,,,,
الثانوية 38 للبنات,amenity,school,24.5895051,46.5983812,,,,,,
المتوسطة 120 بنات,amenity,school,24.5921242,46.5990232,,,,,,
الروضة 74,amenity,school,24.5926446,46.5988462,,,,,,
Unnamed,shop,gas,24.5907745,46.6006799,,,,,,
العصيمي للغاز,shop,gas,24.6011841,46.6280135,,,,,,
العصيمي للغاز,shop,gas,24.5924112,46.6245822,,,,,,
ساكو,shop,mall,24.5779176,46.6059022,,,,,,
بلدية محافظة الدرعية,amenity,townhall,24.7385989,46.5828095,,,,,,
Unnamed,leisure,pitch,24.8112192,46.8474198,,,,,,
Al-Narjes Park,leisure,park,24.8563476,46.6505294,,,,,,
حديقة الملك سلمان,leisure,park,24.7227176,46.7196601,,,,https://kingsalmanpark.sa,,
Unnamed,leisure,pitch,24.9237671,46.712481,,,,,,
Unnamed,leisure,pitch,24.9238617,46.7126641,,,,,,
Unnamed,leisure,pitch,24.9497878,46.7906058,,,,,,
Unnamed,leisure,pitch,24.9498469,46.7907296,,,,,,
Unnamed,leisure,pitch,24.9499072,46.7908566,,,,,,
Unnamed,amenity,place_of_worship,24.6097544,46.6613727,,,,,,
Unnamed,amenity,car_wash,24.6101507,46.6643659,,,,,,
Unnamed,amenity,car_wash,24.6098597,46.6639143,,,,,,
Unnamed,amenity,parking,24.6108788,46.6635134,,,,,,
Unnamed,leisure,pitch,24.9912037,46.546162,,,,,,
Unnamed,leisure,pitch,24.7876639,46.5327715,,,,,,
Unnamed,leisure,pitch,24.7876521,46.532588,,,,,,
Unnamed,leisure,pitch,24.7889766,46.7545664,,,,,,
Unnamed,leisure,pitch,24.7890767,46.7544698,,,,,,
Unnamed,leisure,pitch,24.7892303,46.7544062,,,,,,
Unnamed,leisure,pitch,24.7891315,46.7547237,,,,,,
Unnamed,leisure,pitch,24.8064696,46.5364153,,,,,,
Unnamed,leisure,pitch,24.7091659,46.6021836,,,,,,
Unnamed,leisure,pitch,24.6736049,46.6714178,,,,,,
Unnamed,leisure,pitch,24.6676979,46.6780258,,,,,,
Unnamed,leisure,pitch,24.6682939,46.6809306,,,,,,
Unnamed,leisure,pitch,24.668225,46.6807635,,,,,,
Unnamed,leisure,pitch,24.6729141,46.6810979,,,,,,
Unnamed,leisure,pitch,24.6998123,46.7155542,,,,,,
Unnamed,leisure,pitch,24.7009344,46.7163074,,,,,,
Unnamed,leisure,pitch,24.700938,46.7164522,,,,,,
مركز تدريب الاتحاد السعودي للتنس,leisure,pitch,24.6838779,46.7242159,,,,,,
Unnamed,leisure,pitch,24.6674913,46.6923732,,,,,,
Unnamed,leisure,pitch,24.6673774,46.6925739,,,,,,
Unnamed,leisure,pitch,24.6672491,46.6927698,,,,,,
Unnamed,leisure,pitch,24.658906,46.6984726,,,,,,
Unnamed,leisure,pitch,24.6023571,46.7380541,,,,,,
Unnamed,leisure,pitch,24.6021906,46.7378425,,,,,,
Unnamed,leisure,pitch,24.6583121,46.7181161,,,,,,
Unnamed,leisure,pitch,24.6582497,46.7178861,,,,,,
Unnamed,leisure,pitch,24.6930028,46.6370581,,,,,,
Unnamed,leisure,pitch,24.6930727,46.6372275,,,,,,
Unnamed,leisure,pitch,24.6929342,46.6368877,,,,,,
Unnamed,leisure,pitch,24.661127,46.6166367,,,,,,
Unnamed,leisure,pitch,24.6813553,46.6037609,,,,,,
Unnamed,leisure,pitch,24.6813751,46.6036181,,,,,,
Unnamed,leisure,pitch,24.687525,46.6175112,,,,,,
Unnamed,leisure,pitch,24.7465823,46.6979034,,,,,,
Unnamed,leisure,pitch,24.7461816,46.6981133,,,,,,
Unnamed,leisure,pitch,24.7537507,46.7308067,,,,,,
Unnamed,leisure,pitch,24.7857615,46.7087796,,,,,,
Unnamed,leisure,pitch,24.7870971,46.7108206,,,,,,
Unnamed,leisure,pitch,24.7877387,46.7142037,,,,,,
Unnamed,leisure,pitch,24.8092776,46.7198914,,,,,,
Unnamed,leisure,pitch,24.8092043,46.7197244,,,,,,
Unnamed,leisure,pitch,24.8086246,46.7316704,,,,,,
Unnamed,leisure,pitch,24.8085646,46.7315128,,,,,,
Unnamed,leisure,pitch,24.8085178,46.7313848,,,,,,
Unnamed,leisure,pitch,24.7922726,46.7501945,,,,,,
Unnamed,leisure,pitch,24.792333,46.7503495,,,,,,
Unnamed,leisure,pitch,24.7940201,46.7529591,,,,,,
Unnamed,leisure,pitch,24.7941764,46.7528816,,,,,,
Unnamed,leisure,pitch,24.7950637,46.7566274,,,,,,
Unnamed,leisure,pitch,24.79528,46.7565151,,,,,,
Unnamed,leisure,pitch,24.7954939,46.7601526,,,,,,
Unnamed,leisure,pitch,24.7954235,46.7599919,,,,,,
Unnamed,leisure,pitch,24.7955588,46.7603146,,,,,,
Unnamed,leisure,pitch,24.7030313,46.7921178,,,,,,
Unnamed,leisure,pitch,24.6922893,46.822048,,,,,,
Unnamed,leisure,pitch,24.6922251,46.8219208,,,,,,
Unnamed,leisure,pitch,24.6939414,46.8251013,,,,,,
Unnamed,leisure,pitch,24.6940024,46.8252435,,,,,,
Unnamed,leisure,pitch,25.009636,46.5028013,,,,,,
Unnamed,leisure,pitch,25.0025696,46.5001374,,,,,,
Unnamed,leisure,pitch,25.0038067,46.4906285,,,,,,
Unnamed,leisure,pitch,25.006556,46.4961236,,,,,,
Unnamed,leisure,pitch,25.0061767,46.4959769,,,,,,
سفارة جنوب أفريقيا,office,diplomatic,24.7020809,46.6183916,,Mohamed Al Abaderi 7184,+966 11 442 9716,,,
Unnamed,amenity,place_of_worship,24.7797369,46.7419058,,,,,,
Unnamed,amenity,place_of_worship,24.7809425,46.7447567,,,,,,
Unnamed,amenity,school,24.7772591,46.7430361,,,,,,
Unnamed,amenity,school,24.7770551,46.7442004,,,,,,
Unnamed,amenity,hospital,24.7789466,46.7396935,,,,,,
Unnamed,amenity,clinic,24.7705018,46.7441942,,,,,,
Unnamed,amenity,fuel,24.7819301,46.7428187,,,,,,
Unnamed,shop,outdoor,24.767139,46.7557748,,,,,,
بنك الراجحي,amenity,bank,24.7644122,46.7491657,بنك الراجحي,,,,,
Unnamed,shop,outdoor,24.763307,46.7457763,,,,,,
البنك الأهلي التجاري,amenity,bank,24.7636671,46.7472389,,,,,,
Unnamed,amenity,parking,24.5905824,46.7319704,,,,,,
جامع المدائن,amenity,place_of_worship,24.6085911,46.602419,,,,,,
PMO Hospital,amenity,hospital,24.7519734,46.880909,,,,,,
Unnamed,shop,fuel,24.8303332,46.7471226,,,,,,
Unnamed,leisure,pitch,24.8169229,46.699429,,,,,,
Unnamed,leisure,pitch,24.8170005,46.6996074,,,,,,
Unnamed,leisure,pitch,24.8170227,46.6998394,,,,,,
NAFT,amenity,fuel,24.5931025,46.7032235,,,,,,
Unnamed,leisure,park,24.6169258,46.7363446,,أبي حنيفة الدينوري,,,sunrise-sunset,
Unnamed,amenity,place_of_worship,24.6167475,46.7359383,,أبي حنيفة الدينوري,,,,
شركة الجميح للسيارات,shop,car,24.7195575,46.7722208,,,,,,
مسجد العبداللطيف,amenity,place_of_worship,24.6871626,46.5672776,,أحمد مسيوي 6403,,,,
Unnamed,leisure,pitch,24.6850385,46.9164595,,,,,,
Unnamed,leisure,pitch,24.6847919,46.9167012,,,,,,
Unnamed,leisure,pitch,24.6859086,46.9154207,,,,,,
Unnamed,leisure,pitch,24.68422,46.9131299,,,,,,
Unnamed,leisure,pitch,24.6837337,46.9121339,,,,,,
Unnamed,leisure,pitch,24.6859492,46.9209512,,,,,,
Unnamed,leisure,pitch,24.7086117,46.9005694,,,,,,
Unnamed,leisure,pitch,24.7574242,46.7115707,,,,,,
Unnamed,leisure,pitch,25.0037648,46.490447,,,,,,
Unnamed,leisure,pitch,25.0037636,46.4910254,,,,,,
Unnamed,amenity,shelter,25.0042099,46.4891747,,,,,,
Unnamed,amenity,shelter,24.7934759,46.8350661,,,,,,
Unnamed,amenity,shelter,24.7933082,46.8351672,,,,,,
Unnamed,amenity,shelter,24.7931414,46.8352905,,,,,,
Unnamed,amenity,shelter,24.7930221,46.8354688,,,,,,
Unnamed,amenity,shelter,24.7935641,46.8348042,,,,,,
Unnamed,amenity,shelter,24.794152,46.83678,,,,,,
Unnamed,amenity,shelter,24.7943255,46.8366714,,,,,,
Unnamed,amenity,shelter,24.7939859,46.8368899,,,,,,
Unnamed,amenity,shelter,24.7945519,46.8379863,,,,,,
Unnamed,amenity,shelter,24.7947254,46.8378826,,,,,,
Unnamed,amenity,shelter,24.7949003,46.837766,,,,,,
Unnamed,amenity,shelter,24.7943961,46.8380769,,,,,,
Unnamed,amenity,shelter,24.7938003,46.8370209,,,,,,
Unnamed,amenity,shelter,24.7944332,46.8364465,,,,,,
Unnamed,amenity,shelter,24.79515,46.8378067,,,,,,
Unnamed,amenity,shelter,24.7951755,46.8384223,,,,,,
Unnamed,amenity,shelter,24.7949291,46.8385778,,,,,,
Unnamed,amenity,shelter,24.7937415,46.8372643,,,,,,
Unnamed,leisure,pitch,24.9272776,46.6779396,,,,,,
مبنى 24,shop,computer,24.7562427,46.691491,,,,,,
مبنى 26,shop,mobile_phone,24.7564318,46.6919401,,,,,,
مواقف,amenity,parking_space,24.7558336,46.6921821,,,,,,
العمادة,office,yes,24.7579891,46.6908129,,,,,,
القبول,office,telecommunication,24.7568128,46.6903554,,,,,,
المطعم,amenity,restaurant,24.7571587,46.6906266,,,,,,
المكتبة,amenity,library,24.7573471,46.6905303,,,,,,
خدمة المجتمع,amenity,social_centre,24.7574751,46.6908275,,,,,,
مبنى 18 المسرح,amenity,theatre,24.757893,46.6899846,,,,,,
Visitor Centre,tourism,information,24.73422,46.5762457,,,,,,
الطريف,tourism,attraction,24.733153,46.5727387,الطريف,,,,,
حي الغصيبة,tourism,attraction,24.7460463,46.561919,,,,,,
اينوك,amenity,fuel,24.8308131,46.7469287,اينوك,,,,,اينوك
شركة الاتصالات السعودية,office,telecommunication,24.8328008,46.7336555,,,,,,شركة الاتصالات السعودية
جورميه كافيه,amenity,cafe,24.8543278,46.6481122,,طريق أبي بكر الصديق,+966112200096,http://gourmet-cafe.net/,24/7,
أسواق عبد الله العثيم,shop,supermarket,24.594993,46.6357612,أسواق عبد الله العثيم,,,,Mo-Su 07:00-02:00,أسواق عبد الله العثيم
Unnamed,leisure,pitch,24.7882322,46.6980363,,,,,,
Unnamed,leisure,pitch,24.7879339,46.6982649,,,,,,
Unnamed,leisure,pitch,24.7879333,46.6979827,,,,,,
جامعة الملك سعود - بنات,amenity,university,24.7266132,46.6368575,,,,https://womencampus.ksu.edu.sa/,,
Unnamed,amenity,parking,24.7214833,46.6138185,,,,,,
Unnamed,amenity,parking,24.720391,46.6137858,,,,,,
Unnamed,amenity,parking,24.7215013,46.6163048,,,,,,
ماكدونالدز,amenity,fast_food,24.7233902,46.6012851,ماكدونالدز,,,,,ماكدونالدز
Unnamed,leisure,pitch,24.7403534,46.602676,,,,,,
Unnamed,leisure,pitch,24.7402755,46.6024814,,,,,,
Unnamed,leisure,pitch,24.7401567,46.6023192,,,,,,
Unnamed,leisure,pitch,24.7406047,46.6013198,,,,,,
Unnamed,amenity,theatre,24.7409372,46.6015402,,,,,,
حديقة النخيل,leisure,park,24.7400887,46.6019389,,,,,,
Masjid,amenity,place_of_worship,24.8216527,46.7877787,,,,,,
Talha bin Bara Elementary School,amenity,school,24.8265983,46.7860879,,7248,,,,
Masjid,amenity,place_of_worship,24.822159,46.7905357,,Dammam Branch Rd,,,,
وقت اللياقة,leisure,fitness_centre,24.8408732,46.750062,وقت اللياقة,Ath Thumamah Rd,+966920003131,https://www.fitnesstime.com.sa/,24/7,وقت اللياقة
بحر الاسعار المونسية,shop,variety_store,24.8307332,46.7891394,,"An Najah, Al Munsiyah,",+966591159925,https://pricessea.com/,All week 9:15am to 11:50pm,
التسوق الذكي الثمامه,shop,mall,24.8413156,46.747623,,"Ath Thumamah Rd, Al Munsiyah",,,Mo-Fr 09:00-23:50,
Almanea,shop,appliance,24.8216864,46.7891609,,"Dammam Branch Rd, Al Yarmuk",+966920008171,https://almanea.sa/,Mo-Fr 09:00-23:50,
Alam Al Hazazy,shop,variety_store,24.8220486,46.7899393,,"Dammam Branch Rd, Al Munsiyah",+966554776887,,09:00-23:50,
ثانوية ابن النفيس,amenity,school,24.8182312,46.7717675,,"Al Sareh, Al Munsiyah",,,,
جامع هيا بنت عبدالله الرشدان,amenity,place_of_worship,24.8157672,46.7629971,,"Al Munsiyah, 6885",,,,
الطيار للشحن,office,courier,24.9180147,46.698047,,,,,,
شعبة مرور مطار الملك خالد الدولي,amenity,police,24.9179181,46.7049506,,,,,,
Unnamed,amenity,car_rental,24.9174818,46.7070784,,,,,,
Unnamed,amenity,parking,24.917178,46.7044432,,,,,,
Unnamed,amenity,parking,24.9161887,46.7062282,,,,,,
Unnamed,leisure,swimming_pool,24.9241419,46.7123855,,,,,,
الدريس,amenity,fuel,24.8295501,46.5754446,الدريس,,,,,ALDREES
جامع ساره بنت موسى الموسى,amenity,place_of_worship,24.8370567,46.5942278,,,,,,
جامع حصة بنت ناصر الراجحي,amenity,place_of_worship,24.8248613,46.5642215,,,,,,
وقت اللياقة,leisure,fitness_centre,24.8406213,46.7495071,وقت اللياقة,Ath Thumamah Rd,+966920003131,https://www.fitnesstime.com.sa/,24/7,وقت اللياقة
جامع الشيخ صالح بن محمد الخليفة,amenity,place_of_worship,24.8371493,46.7522856,,,,,,
Unnamed,leisure,park,24.6139527,46.7205477,,,,,,
Unnamed,amenity,parking,24.6375407,46.708383,,,,,,
اسواق مكة,amenity,marketplace,24.6204974,46.7055479,,,,,,
جوازات الرياض,office,government,24.6595532,46.7023385,,,,,Su-Th 07:00-14:00,
Carrefour,shop,supermarket,24.6853972,46.5824534,,,,,,Carrefour
ساسكو,amenity,fuel,24.6900523,46.5878726,ساسكو,,,,,ساسكو
Burgerizzr,amenity,fast_food,24.6898954,46.5879712,,,,,,
Unnamed,office,notary,24.6956973,46.5955174,,,,,,
Hilton Riyadh Olaya,tourism,hotel,24.7102272,46.6721862,,King Fahd Branch Rd 8508,+966 11 272 8800,https://www.hilton.com/en/hotels/ruhkfhi-hilton-riyadh-olaya/,,Hilton
Fuel Station,amenity,fuel,24.8424691,46.750307,,Al Thoumamah Rd,,,,
واجهه الرياض,shop,mall,24.8414296,46.7331576,,,,,,
Unnamed,leisure,park,24.630004,46.7049199,,,,,,
قصر السفارات للاحتفالات,amenity,events_venue,24.6539411,46.5927337,,Al Taief,,,,
هوغو Hugo,amenity,cafe,24.7619728,46.7499287,,محمد إبراهيم بن ماضي,+966531322191,https://foursquare.com/v/hugo/61c44a1b5620f14bbc7e224a,Mo-Su 15:00-02:00,
Unnamed,leisure,pitch,24.5950304,46.6133369,,,,,,
Unnamed,leisure,pitch,24.5953511,46.6131263,,,,,,
مسجد شيخ الاسلام ابن تيمية,amenity,place_of_worship,24.5310939,46.6638334,,,,,,
البنك العربي الوطني,amenity,bank,24.782645,46.7444698,البنك العربي الوطني,"Al Imam Abdullah Ibn Saud Ibn Abdul Aziz Road, Ghirnatah, Riyadh 13241",,,,البنك العربي الوطني
Unnamed,leisure,pitch,24.7285129,46.6779497,,,,,,
مقهى كلمات Kalimatcoffe,amenity,cafe,24.78045,46.6625323,,الملك عبدالعزيز,+966500013814,https://hookah-bar-1090.business.site/?utm_source=gmb&utm_medium=referral,24/7,
Unnamed,leisure,horse_riding,24.9967324,46.7920797,,,,,,
Unnamed,leisure,horse_riding,25.0022944,46.7900514,,,,,,
Unnamed,leisure,horse_riding,25.0018293,46.7867356,,,,,,
Unnamed,leisure,horse_riding,25.0015863,46.7853956,,,,,,
